listing_id,title,title_url,price,dates,age,usage,condition
9908436,book,https://abudhabi.dubizzle.com/classified/books/fiction/other/2017/4/3/book-3-19/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzM%3D&pos=842,AED 40,2017-04-03,0-1 month,Never Used,Flawless
9908433,book,https://abudhabi.dubizzle.com/classified/books/fiction/other/2017/4/3/book-3-17/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzM%3D&pos=843,AED 30,2017-04-03,0-1 month,Never Used,Flawless
9908432,books,https://abudhabi.dubizzle.com/classified/books/fiction/other/2017/4/3/books-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzM%3D&pos=844,AED 20,2017-04-03,0-1 month,Never Used,Flawless
9908431,book,https://abudhabi.dubizzle.com/classified/books/fiction/other/2017/4/3/book-3-16/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzM%3D&pos=845,AED 10,2017-04-03,0-1 month,Never Used,Flawless
9908430,book,https://abudhabi.dubizzle.com/classified/books/fiction/other/2017/4/3/book-3-15/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzM%3D&pos=846,AED 10,2017-04-03,0-1 month,Never Used,Flawless
9908429,book,https://abudhabi.dubizzle.com/classified/books/fiction/other/2017/4/3/book-3-14/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzM%3D&pos=847,AED 10,2017-04-03,0-1 month,Never Used,Flawless
9908428,Calculas Early Transcendentals - James Stewar...,https://sharjah.dubizzle.com/classified/books/textbooks/university/2017/4/3/calculas-early-transcendentals-james-stewa-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzM%3D&pos=848,AED 100,2017-04-03,6-12 months,Light Usage,Excellent
9908427,DC Comics for sale | Great price,https://abudhabi.dubizzle.com/classified/books/fiction/fantasysci-fi/2017/4/3/dc-comics-for-sale-great-price-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzM%3D&pos=849,AED 30,2017-04-03,1-6 months,Used Once,Excellent
9908426,USMLE step 2 ck kaplan lecture notes,https://abudhabi.dubizzle.com/classified/books/textbooks/university/2017/4/3/usmle-step-2-ck-kaplan-lecture-notes-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzM%3D&pos=850,AED 200,2017-04-03,2-5 years,Normal Usage,Excellent
9908425,Cbse guide,https://abudhabi.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/3/cbse-guide-3-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzM%3D&pos=851,AED 30,2017-04-03,Brand New,Never Used,Flawless
9908424,USMLE World Step 2 CK Question Bank,https://abudhabi.dubizzle.com/classified/books/textbooks/university/2017/4/3/usmle-world-step-2-ck-question-bank-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzM%3D&pos=852,AED 250,2017-04-03,2-5 years,Light Usage,Excellent
9908422,Grade 11 cbse textbook ( PCMC ),https://abudhabi.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/3/grade-11-cbse-textbook-pcmc--3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzM%3D&pos=853,AED 400,2017-04-03,6-12 months,Never Used,Flawless
9908420,Set of brand new USMLE step 1 kaplan lecture ...,https://abudhabi.dubizzle.com/classified/books/textbooks/university/2017/4/3/set-of-brand-new-usmle-step-1-kaplan-lectu-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzM%3D&pos=854,AED 250,2017-04-03,Brand New,Never Used,Flawless
9908419,New Business setups and Renewal Licenses Offi...,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/3/new-business-setups-and-renewal-licenses-o-2-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzM%3D&pos=855,AED 2000,2017-04-03,Brand New,Never Used,Flawless
9908418,New Business setups and Renewal Licenses Offi...,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/3/new-business-setups-and-renewal-licenses-o-2-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzM%3D&pos=856,AED 2000,2017-04-03,Brand New,Never Used,Flawless
9908417,Cbse guide for sale xam idea maths 12th grade...,https://abudhabi.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/3/cbse-guide-for-sale-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzM%3D&pos=857,AED 30,2017-04-03,Brand New,Never Used,Flawless
9908412,Used CBSE BOOKS & Islamic of Grade 1-9 at...,https://dubai.dubizzle.com/classified/books/textbooks/primary-school/2017/4/3/used-cbse-books-amp-islamic-of-grade-1-9-a-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzQ%3D&pos=860,AED 10,2017-04-03,6-12 months,Light Usage,Excellent
9908410,book,https://abudhabi.dubizzle.com/classified/books/fiction/other/2017/4/3/book-3-13/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzQ%3D&pos=861,AED 60,2017-04-03,0-1 month,Never Used,Flawless
9908409,book,https://abudhabi.dubizzle.com/classified/books/fiction/other/2017/4/3/book-3-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzQ%3D&pos=862,AED 300,2017-04-03,0-1 month,Never Used,Flawless
9908408,book,https://abudhabi.dubizzle.com/classified/books/fiction/other/2017/4/3/book-3-11/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzQ%3D&pos=863,AED 60,2017-04-03,0-1 month,Never Used,Flawless
9908407,book,https://abudhabi.dubizzle.com/classified/books/fiction/other/2017/4/3/book-3-10/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzQ%3D&pos=864,AED 150,2017-04-03,0-1 month,Never Used,Flawless
9908406,book,https://abudhabi.dubizzle.com/classified/books/fiction/other/2017/4/3/book-3-9/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzQ%3D&pos=865,AED 150,2017-04-03,0-1 month,Never Used,Flawless
9908405,IGCSE Economics revision guide (Edexcel),https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/3/igcse-economics-revision-guide-edexcel--2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzQ%3D&pos=866,AED 20,2017-04-03,1-6 months,Normal Usage,Excellent
9908404,book,https://abudhabi.dubizzle.com/classified/books/fiction/other/2017/4/3/book-3-8/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzQ%3D&pos=867,AED 60,2017-04-03,0-1 month,Never Used,Flawless
9908403,GCSE English Revision guides (x3),https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/3/gcse-english-revision-guides-x3--2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzQ%3D&pos=868,AED 30,2017-04-03,0-1 month,Used Once,Excellent
9908402,book,https://abudhabi.dubizzle.com/classified/books/fiction/other/2017/4/3/book-3-7/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzQ%3D&pos=869,AED 60,2017-04-03,0-1 month,Never Used,Flawless
9908401,book,https://abudhabi.dubizzle.com/classified/books/fiction/other/2017/4/3/book-3-6/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzQ%3D&pos=870,AED 60,2017-04-03,0-1 month,Never Used,Flawless
9908400,GCSE AQA Sciences (CGP Revision Guides),https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/3/gcse-aqa-sciences-cgp-revision-guides--2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzQ%3D&pos=871,AED 40,2017-04-03,1-6 months,Normal Usage,Good
9908399,book,https://abudhabi.dubizzle.com/classified/books/fiction/other/2017/4/3/book-3-5/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzQ%3D&pos=872,AED 40,2017-04-03,0-1 month,Never Used,Flawless
9908397,Cambridge books for sale,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/3/cambridge-books-for-sale-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzQ%3D&pos=873,AED 20,2017-04-03,1-2 years,Light Usage,Excellent
9908396,book,https://abudhabi.dubizzle.com/classified/books/fiction/other/2017/4/3/book-3-4/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzQ%3D&pos=874,AED 40,2017-04-03,0-1 month,Never Used,Flawless
9908394,book,https://abudhabi.dubizzle.com/classified/books/fiction/other/2017/4/3/book-3-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzQ%3D&pos=875,AED 30,2017-04-03,0-1 month,Never Used,Flawless
9908393,Grade 10 arabic book for sale,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/3/grade-10-arabic-book-for-sale-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzQ%3D&pos=876,AED 15,2017-04-03,6-12 months,Light Usage,Flawless
9908391,book,https://abudhabi.dubizzle.com/classified/books/fiction/other/2017/4/3/book-3-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzQ%3D&pos=877,AED 30,2017-04-03,0-1 month,Never Used,Flawless
9908390,Children books,https://dubai.dubizzle.com/classified/books/childrens-books/educational-books/2017/4/3/children-books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzQ%3D&pos=878,AED 10,2017-04-03,2-5 years,Light Usage,Good
9908389,book,https://abudhabi.dubizzle.com/classified/books/fiction/other/2017/4/3/book-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzQ%3D&pos=879,AED 30,2017-04-03,0-1 month,Never Used,Flawless
9908388,ICAEW Advance Stage Lectures by Kaplan (2015'...,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/3/icaew-advance-stage-lectures-by-kaplan-201-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzQ%3D&pos=880,AED 300,2017-04-03,1-2 years,Never Used,Flawless
9908387,Need to know how to lose weight,https://dubai.dubizzle.com/classified/books/nonfiction/sportshealth-books/2017/4/3/need-to-know-how-to-lose-weight-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzQ%3D&pos=881,AED 45,2017-04-03,Brand New,Never Used,Flawless
9908386,Books for sale,https://sharjah.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/3/books-for-sale-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzQ%3D&pos=882,AED 300,2017-04-03,1-2 years,Heavy Usage,Flawless
9908385,Don't lose your mind| lose your weight,https://dubai.dubizzle.com/classified/books/nonfiction/sportshealth-books/2017/4/3/don-t-lose-your-mind-lose-your-weight-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzQ%3D&pos=883,AED 60,2017-04-03,2-5 years,Used Once,Flawless
9908383,Best of Friends,https://dubai.dubizzle.com/classified/books/fiction/other/2017/4/3/general-fiction-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzU%3D&pos=886,AED 35,2017-04-03,Brand New,Never Used,Flawless
9908382,Brand Spirit,https://dubai.dubizzle.com/classified/books/nonfiction/businesssciencetechnology/2017/4/3/business-book-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzU%3D&pos=887,AED 150,2017-04-03,0-1 month,Used Once,Flawless
9908381,A Girl's Journal,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/3/self-motivation-2-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzU%3D&pos=888,AED 30,2017-04-03,Brand New,Never Used,Flawless
9908380,Happy thoughts,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/3/happy-thoughts-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzU%3D&pos=889,AED 20,2017-04-03,Brand New,Never Used,Flawless
9908379,Reading book- Miles to Go (Miley Cyrus),https://dubai.dubizzle.com/classified/books/fiction/other/2017/4/3/reading-book-mile-to-go-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzU%3D&pos=890,AED 10,2017-04-03,1-2 years,Light Usage,Excellent
9908378,The Grown-up Girl's Guide to Life,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/3/self-help-2-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzU%3D&pos=891,AED 60,2017-04-03,Brand New,Never Used,Flawless
9908377,Reading Fictional Books- Hardy Boys Collectio...,https://dubai.dubizzle.com/classified/books/fiction/mysterythriller/2017/4/3/reading-fictional-books-hardy-boys-collect-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzU%3D&pos=892,AED 15,2017-04-03,2-5 years,Light Usage,Excellent
9908375,What Makes Women Happy,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/3/self-help-2-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzU%3D&pos=893,AED 40,2017-04-03,Brand New,Never Used,Flawless
9908372,1001 little wellbeing miracles,https://dubai.dubizzle.com/classified/books/nonfiction/other/2017/4/3/wellbeing-book-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzU%3D&pos=894,AED 60,2017-04-03,Brand New,Never Used,Flawless
9908371,Guide to Men,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/3/self-help-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzU%3D&pos=895,AED 60,2017-04-03,Brand New,Never Used,Flawless
9908369,Text books and guide for sale,https://abudhabi.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/3/text-books-and-guide-for-sale-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzU%3D&pos=896,AED 25,2017-04-03,6-12 months,Normal Usage,Good
9908368,You Can Heal Your Life,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/3/self-motivation-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzU%3D&pos=897,AED 65,2017-04-03,Brand New,Never Used,Flawless
9908367,Lonely Planet Travel Guides,https://dubai.dubizzle.com/classified/books/nonfiction/travel-books/2017/4/3/lonely-planet-travel-guides-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzU%3D&pos=898,AED 175,2017-04-03,Brand New,Never Used,Flawless
9908366,Heal Your Body,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/3/self-help-books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzU%3D&pos=899,AED 30,2017-04-03,Brand New,Used Once,Flawless
9908360,Variety of Books in Cooking| Cakes| Juices| e...,https://sharjah.dubizzle.com/classified/books/nonfiction/cook-books/2017/4/3/variety-of-books-in-cooking-cakes-juices-e-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzU%3D&pos=900,AED 30,2017-04-03,1-6 months,Used Once,Flawless
9908358,Various Books,https://dubai.dubizzle.com/classified/books/fiction/other/2017/4/3/various-books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzU%3D&pos=901,AED 10,2017-04-03,2-5 years,Light Usage,Flawless
9908355,Cook Books - Gluten Free| Diabetic Free| Diet...,https://sharjah.dubizzle.com/classified/books/nonfiction/cook-books/2017/4/3/cook-books-gluten-free-diabetic-free-diet--12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzU%3D&pos=902,AED 30,2017-04-03,1-6 months,Used Once,Flawless
9908347,Books,https://dubai.dubizzle.com/classified/books/fiction/other/2017/4/3/books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzU%3D&pos=903,AED 5,2017-04-03,1-2 years,Used Once,Excellent
9908346,Success science grade3 required,https://sharjah.dubizzle.com/classified/books/textbooks/primary-school/2017/4/3/success-science-grade3-required-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzU%3D&pos=904,AED 15,2017-04-03,6-12 months,Normal Usage,Excellent
9908345,islamic textbook for grade 7,https://ajman.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/2/islamic-textbook-for-grade-7-14/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzU%3D&pos=905,AED 65,2017-04-03,1-6 months,Light Usage,Flawless
9908344,IGCSE past papers for sale,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/2/igcse-past-papers-for-sale-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzU%3D&pos=906,AED 25,2017-04-03,Brand New,Never Used,Flawless
9908343,Well educated tuition teacher available to pr...,https://dubai.dubizzle.com/classified/books/childrens-books/educational-books/2017/4/2/well-educated-tuition-teacher-available-to-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzU%3D&pos=907,AED 300,2017-04-03,2-5 years,Never Used,Flawless
9908342,Exploring Psychology,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/2/exploring-psychology-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzU%3D&pos=908,AED 150,2017-04-02,1-2 years,Light Usage,Excellent
9908341,Introduction to Sociology,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/2/introduction-to-sociology-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzU%3D&pos=909,AED 150,2017-04-02,1-2 years,Light Usage,Flawless
9908339,Interplay thirteenth edition,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/2/book-2-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzY%3D&pos=912,AED 200,2017-04-02,1-2 years,Light Usage,Flawless
9908336,Medical coding books (CPT & ICD 10) 2017,https://dubai.dubizzle.com/classified/books/nonfiction/sportshealth-books/2017/4/2/medical-coding-books-cpt-amp-icd-10-2017-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzY%3D&pos=913,AED 1200,2017-04-02,0-1 month,Used Once,Flawless
9908334,Book,https://dubai.dubizzle.com/classified/books/nonfiction/other/2017/4/2/book-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzY%3D&pos=914,AED 350,2017-04-02,Brand New,Never Used,Flawless
9908328,Handbook for Writers 9th edition,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/2/handbook-for-writers-9th-edition-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzY%3D&pos=915,AED 75,2017-04-02,Brand New,Never Used,Flawless
9908327,Reflections on happiness and positivity- Shk ...,https://dubai.dubizzle.com/classified/books/nonfiction/other/2017/4/2/reflections-on-happiness-and-positivity-sh-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzY%3D&pos=916,AED 40,2017-04-02,Brand New,Never Used,Flawless
9908326,Gr 6 & Gr 7 Arabic textbook and Workbook ...,https://sharjah.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/2/gr-6-amp-gr-7-arabic-textbook-and-workbook-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzY%3D&pos=917,AED 30,2017-04-02,6-12 months,Normal Usage,Flawless
9908322,RS Sharma grade 9 Maths,https://sharjah.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/2/rs-sharma-grade-9-maths-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzY%3D&pos=918,AED 45,2017-04-02,Brand New,Never Used,Flawless
9908321,Gleim 2017 CIA Review Part 2 Study Book,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/2/gleim-2017-cia-review-part-2-study-book-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzY%3D&pos=919,AED 300,2017-04-02,0-1 month,Used Once,Flawless
9908320,Children's Books,https://dubai.dubizzle.com/classified/books/childrens-books/fiction/2017/4/2/children-s-books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzY%3D&pos=920,AED 45,2017-04-02,1-6 months,Used Once,Flawless
9908318,Arabic text book for sale,https://sharjah.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/2/arabic-text-book-for-sale-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzY%3D&pos=921,AED 50,2017-04-02,Brand New,Never Used,Flawless
9908317,Grade 2 & 6  CBSE text books of Our own s...,https://sharjah.dubizzle.com/classified/books/textbooks/primary-school/2017/4/2/grade-2-amp-6-cbse-text-books-of-our-own-s-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzY%3D&pos=922,AED 200,2017-04-02,6-12 months,Normal Usage,Excellent
9908314,Grade 7 Islamic textbook,https://sharjah.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/2/grade-7-islamic-textbook-12-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzY%3D&pos=923,AED 25,2017-04-02,6-12 months,Normal Usage,Flawless
9908313,Textbooks for grade 8 & 9 cbsc,https://sharjah.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/2/textbooks-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzY%3D&pos=924,AED 10,2017-04-02,0-1 month,Light Usage,Flawless
9908310,GRADE 6 OUR OWN CBSE FEW BOOKS FOR SALE,https://sharjah.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/2/grade-6-our-own-cbse-few-books-for-sale-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzY%3D&pos=925,AED 35,2017-04-02,1-6 months,Used Once,Excellent
9908308,IGCSE books,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/2/igcse-books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzY%3D&pos=926,AED 50,2017-04-02,2-5 years,Used Once,Flawless
9908307,Grade 11 BIG SALE ( bio guides along with PCM...,https://sharjah.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/2/grade-11-big-sale-bio-guides-along-with-pc-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzY%3D&pos=927,AED 35,2017-04-02,Brand New,Never Used,Flawless
9908306,Batman V Superman World 16 Inch School Trolle...,https://sharjah.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/2/batman-v-superman-world-16-inch-school-tro-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzY%3D&pos=928,AED 75,2017-04-02,Brand New,Never Used,Flawless
9908304,10th STANDARD CBSE BOOKS FOR SALE,https://sharjah.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/2/10th-standard-cbse-books-for-sale-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzY%3D&pos=929,AED 150,2017-04-02,1-2 years,Normal Usage,Good
9908303,Cbse grade 7 textbooks,https://sharjah.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/2/cbse-grade-7-textbooks-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzY%3D&pos=930,AED 180,2017-04-02,6-12 months,Normal Usage,Flawless
9908302,10TH STANDARD CBSE BOOKS FOR SALE(GUIDES+SAMP...,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/2/10th-standard-cbse-books-for-sale-guides-s-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzY%3D&pos=931,AED 150,2017-04-02,1-2 years,Normal Usage,Good
9908301,Islamic book,https://sharjah.dubizzle.com/classified/books/textbooks/primary-school/2017/4/2/islamic-book-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzY%3D&pos=932,AED 50,2017-04-02,6-12 months,Light Usage,Excellent
9908300,Arabic Dictionary Encyclopaedia Book قاموس ال...,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/2/arabic-dictionary-encyclopaedia-book-%D9%82%D8%A7%D9%85%D9%88%D8%B3-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzY%3D&pos=933,AED 70,2017-04-02,0-1 month,Used Once,Flawless
9908298,Cambridge textbooks for sale URGENT!! (BRAND ...,https://dubai.dubizzle.com/classified/books/textbooks/primary-school/2017/4/2/cambridge-textbooks-for-sale-urgent-brand--2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzY%3D&pos=934,AED 50,2017-04-02,Brand New,Never Used,Flawless
9908294,IGCSE Business Studies,https://sharjah.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/2/igcse-business-studies-12-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MzY%3D&pos=935,AED 20,2017-04-02,6-12 months,Light Usage,Flawless
9908290,Introduction to Management science book,https://sharjah.dubizzle.com/classified/books/textbooks/university/2017/4/2/introduction-to-management-science-book-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mzc%3D&pos=938,AED 70,2017-04-02,6-12 months,Light Usage,Flawless
9908289,IGCSE pastpaper booklets for all subjects,https://sharjah.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/2/igcse-pastpaper-booklets-for-all-subjects-12-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mzc%3D&pos=939,AED 15,2017-04-02,6-12 months,Light Usage,Flawless
9908284,Igcse Business studies| math and Economics,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/2/igcse-business-studies-math-and-economics-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mzc%3D&pos=940,AED 80,2017-04-02,Brand New,Never Used,Flawless
9908282,Kids Books,https://dubai.dubizzle.com/classified/books/childrens-books/picturepop-up-books/2017/4/2/kids-books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mzc%3D&pos=941,AED 50,2017-04-02,Brand New,Never Used,Flawless
9908281,Exam idea,https://sharjah.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/2/exam-idea-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mzc%3D&pos=942,AED 50,2017-04-02,1-6 months,Light Usage,Excellent
9908280,CBSE GRADE 10 MATHS SCIENCE GUIDE FOR SALE,https://sharjah.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/2/cbse-grade-10-maths-science-guide-for-sale-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mzc%3D&pos=943,AED 40,2017-04-02,1-6 months,Light Usage,Flawless
9908279,CBSE GRADE 10 BOOKS FOR SALE,https://sharjah.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/2/cbse-grade-10-books-for-sale-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mzc%3D&pos=944,AED 10,2017-04-02,6-12 months,Light Usage,Flawless
9908276,GRADE 4-CBASE BOOKS FOR SALE,https://sharjah.dubizzle.com/classified/books/textbooks/primary-school/2017/4/2/cbse-grade-4-books-for-sale-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mzc%3D&pos=945,AED 8,2017-04-02,6-12 months,Light Usage,Flawless
