supcCode,productUrl,breadCrumData,imageLink,productTitle,higlights,Description
SDL639510370,http://www.snapdeal.com/product/total-gym-home-equipment-with/657287928381,Sports & Fitness > Fitness > Fitness Equipment > Total Gym Home Equipment With Accessories,http://n4.sdlcdn.com/imgs/a/y/s/Total-Gym-Home-Equipment-With-SDL639510370-1-411e7.jpg,Total Gym Home Equipment With Accessories,Brand : Total Gym Product Type : Gym Equipment Size : 8 Kg Others : Dumbbell Rods ;100% Pure Leather Gym Gloves With Wrist Supporter SUPC: SDL639510370,8 kg of pure rubber weight ( 2kg X 4 = 8kg ) 2 X 14 " dumbbell Rods ;100% pure leather gym gloves with Wrist Supporter
SDL928327753,http://www.snapdeal.com/product/total-gym-10-kg-home/624422803922,Sports & Fitness > Fitness > Fitness Equipment > Total Gym 10 Kg Home Gym Adjustable Dumbell,http://n3.sdlcdn.com/imgs/a/z/b/Total-Gym-10-Kg-Home-SDL928327753-1-41e28.jpg,Total Gym 10 Kg Home Gym Adjustable Dumbell,Brand: Total Gym Subcategory: Fitness Equipment Size- Material-leather gym gloves Color- Volume-2 dumbbells ;4 weight plates ; 2 gloves Disclaimer:The images represent actual product though color of the image and product may slightly differ. Warranty- SUPC: SDL928327753,Overview If you are a fitness freak and are on the lookout for a perfect home gym solution? Then ; wait no longer and have a look at the Total Gym home gym adjustable dumbbell (10 kg). This comes as a package with 2 dumbbell rods along with 4 units of weight plates weighing 2.5 kg each. An additional incentive comes in the form of 2 gym gloves and a wrist supporter ; much to the support and grip of a weight lifter. Materials and Finish The 10 kg weight is distributed equally between 4 weight plates of 2.5 kg each ; made of pure rubber. Proud of its solid dumbbell rods ; each measuring 35.56 cm ; this can be called strong dumbbells. Coming to the storage of this home gym products ; all these accessories are small in size ; permitting the entire back to be regarded as compact dumbbells. Finer Details The Total Gym home gym adjustable dumbbell (10 kg) is a blessing to all weight trainers who wish to sweat it out for a perfect figurine within the confines of their homes. The weight plates being polymer coated come as an efficient recommendation to own the entire package ; alongside the use of 100% leather gym gloves. An All-in-One Gym Equipment It is indeed an added plus to order the entire home gym package on Snapdeal and avail the benefits of a safe workout ; supported by the hand and wrist grips.
SDL090210077,http://www.snapdeal.com/product/total-gym-20-kg-adjustable/675660111568,Sports & Fitness > Fitness > Fitness Equipment > Total Gym 20 Kg Adjustable Dumbell,http://n4.sdlcdn.com/imgs/a/y/3/Total-Gym-20-Kg-Adjustable-SDL090210077-1-d22e9.jpg,Total Gym 20 Kg Adjustable Dumbell,Brand: Total Gym Subcategory: Dumbbells Volume: Material: Size: Colour: Disclaimer: The images represent actual product though color of the image and product may slightly differ. Warranty: SUPC: SDL090210077,Overview Total Gym is one of the dominant brands of bodyweight training and has been in the trade of fitness industry for more than 40 years. The Total Gym 20 Kg Adjustable Dumbell is not just another product from the brand. This dumbbell is ensured to be of the top quality as it is a product of Total Gym. The product is perfect for those looking to turn their home into their personal gym. Design The rigid dumbbells are designed and crafted by the skilled team of Total Gym. The design makes it that it can be used by everyone equally including the first-timers and the professionals. The adjustable dumbells make it convenient so as to easily alter weights. Durability The dumbbells are packed with pure rubber materials making it highly durable and dependable. The quality materials also extend the lifetime of the product. Pure leather gym gloves are also stuffed with the dumbbells so that you can firmly grip the dumbbells. The gym gloves also have wrist supporter as a safety measure. Specifications The Total Gym 20 Kg Adjustable Dumbell comes with pure rubber weights of 20 kg (2 kg x 4 ; 3 kg x 4) + 5.08 x 35.56 cm dumbbell rods and a 100% pure leather gym gloves with wrist supporter. Log onto Snapdeal now to make the dream of starting your personal gym into a reality.
SDL062958230,http://www.snapdeal.com/product/total-home-gym-15-kg/618966608815,Sports & Fitness > Fitness > Fitness Equipment > Total Home Gym 15 Kg Gym Adjustable Dumbell,http://n3.sdlcdn.com/imgs/a/1/k/Total-Home-Gym-15-Kg-SDL062958230-1-3438b.jpg,Total Home Gym 15 Kg Gym Adjustable Dumbell,Brand: Total Home Subcategory: Dumbbells Size: - Material: - Volume: - Colour: - Disclaimer: The images represent actual product though color of the image and product may slightly differ. Warranty: - SUPC: SDL062958230,"Overview Total Gym is a famous brand manufacturing world-class gym equipment. Primarily ; the equipment is used by body builders. The Total Home Gym 15 Kg Gym Adjustable Dumbbell helps us to increase muscles in arms and chest. A wide range of body building equipment is available in the market. This heavy dumbbell is easily available from Snapdeal at affordable rates. These types of body building equipment are easily used in gyms as well as home. Style and Design The Total Home Gym 15 Kg Gym Adjustable Dumbbell is designed in a perfect way to increase its working efficiency. This substantial dumbbell set is styled in a pure rubber weight. The dumbbell rods are made with high-quality materials. The design and style of this product give confidence to the body builders. Quality and Durability The Total Home Gym Adjustable Dumbbell is also popular in the terms of quality. Only High-quality products are produced from Total gym factories. Specifications The Total Home Gym Adjustable Dumbbell consist of pure rubber weight (2kg X 2 ; 3kg X 2 ; 2.5 Kg x 2) + 2 X 35.56 cm dumbbell Rods ; 100% pure leather gym gloves with Wrist Supporter. The total weight of this set is 15 kg. "
SDL597027519,http://www.snapdeal.com/product/total-gym-12-kg-home/629063504882,Sports & Fitness > Fitness > Fitness Equipment > Total Gym 12 Kg Home Gym-- 3ft Curl Rod-- 2 X 14 Inch Dumbell Rods-- Curl Rod-- Gym Bag,http://n2.sdlcdn.com/imgs/a/t/z/Total-Gym-12-Kg-Home-SDL597027519-1-5a5ed.jpg,Total Gym 12 Kg Home Gym, 3ft Curl Rod, 2 X 14 Inch Dumbell Rods, Curl Rod, Gym Bag,Brand : Total Gym Product Type : Home Gym SUPC: SDL597027519,12 kg of pure rubber weight ( 2kg X 2 = 4kg + 3kg X 2 = 6kg + 1kg X 2 = 2kg)  ;1 X 3 feet Curl Rod + 2 X 14 " dumbbell Rods ;100% pure leather gym gloves with Wrist Supporter + 1 Gym BaG ; WRIST BAND + 2 Locks
SDL089798545,http://www.snapdeal.com/product/total-gym-15-kg-adjustable/637937946345,Sports & Fitness > Fitness > Fitness Equipment > Total Gym 15 Kg Adjustable Dumbell,http://n3.sdlcdn.com/imgs/a/y/3/Total-Gym-15-Kg-Adjustable-SDL089798545-1-3076d.jpg,Total Gym 15 Kg Adjustable Dumbell,Brand: Total Gym Subcategory: Dumbbells Voume: - Colour: - Material- % Size: - Disclaimer: The images represent actual product though color of the image and product may slightly differ % Warranty: - SUPC: SDL089798545,Overview Total Gym is the leading brand of bodyweight training. The brand has been in the business of fitness industry for more than 40 years. The Total Gym 15 Kg Adjustable Dumbell is not an ordinary dumbbell. This dumbbell being a product of Total Gym is ensured to be of the top quality. The product is ideal for those looking to turn their home into a gym. Design The durable dumbbells are designed and crafted by the skilled professionals of Total Gym.The design makes sure that it can be used by everyone. It will look right at any place whether at home or in a gym. The adjustable dumbbells make it convenient to alter rubber weights. Durability The dumbbells are packed with pure rubber materials making it durable. The quality materials also lengthen the longevity of the product. Pure leather gym gloves are also stuffed with the dumbbells to match its function. The gym gloves also have wrist supporter as a safety for the hands. Specifications The Total Gym 15 Kg Adjustable Dumbell comes with pure rubber weights. The specifications of these weights are (2.5 kg x 2 ; 2 kg x 2 ; 3 kg x 2) along with 2 x 14" dumbbell rods and totally pure gym gloves made of leather with wrist supporter. Order now on Snapdeal easily and get started on your training for the perfect body.
SDL520127662,http://www.snapdeal.com/product/total-gym-10-kg-home/659129193147,Sports & Fitness > Fitness > Fitness Equipment > Total Gym 10 Kg Home Gym-- 3ft Curl Rod-- 2 X 14 Inch Dumbell Rods-- Gym Bag-- Gloves-- W Band,http://n2.sdlcdn.com/imgs/a/t/z/Total-Gym-10-Kg-Home-SDL520127662-1-5648e.jpg,Total Gym 10 Kg Home Gym, 3ft Curl Rod, 2 X 14 Inch Dumbell Rods, Gym Bag, Gloves, W Band,Brand : Total Gym Product Type : Home Gym SUPC: SDL520127662,10 kg of pure rubber weight ( 2kg X 2 = 4kg + 3kg X 2 = 6kg )  ;1 X 3 feet Curl Rod + 2 X 14 " dumbbell Rods ;100% pure leather gym gloves with Wrist Supporter + 1 Gym BaG ; WRIST BAND + 2 Locks
SDL662045802,http://www.snapdeal.com/product/total-gym-12-kg-home/621079762675,Sports & Fitness > Fitness > Fitness Equipment > Total Gym 12 Kg Home Gym-- 35.5 cm Dumbbell Rods-- 3ft Curl Rod-- Gym Bag,http://n4.sdlcdn.com/imgs/a/t/x/Total-Gym-12-Kg-Home-SDL662045802-1-6fc47.jpg,Total Gym 12 Kg Home Gym, 35.5 cm Dumbbell Rods, 3ft Curl Rod, Gym Bag,Brand: Total Gym Name: Type: Weight Plates No. Weight Plate: 2kg X 2 = 4kg + 3kg X 2 = 6kg + 1kg X 2 = 2kg Count of Plates x Weights: Rods: Rods Type: Rod Weight (In Kg): 1 X 3 feet Curl Rod + 2 X 14 " dumbbell Rods Bench Type: Bench dimension: Package Details: 100% pure leather gym gloves with Wrist Supporter + 1 Gym BaG ; WRIST BAND + 2 Locks Dead Weight "In Kg": 12 Kg SUPC: SDL662045802," Overview Make fitness a part of your life with the equipment of Total Gym. This fitness equipment includes everything which can help you trim your body. Planning to buy the Total Gym 12 Kg Home Gym ; 35.56 cms Dumbbell Rods ; 3ft Curl Rod ; Gym Bag ; then visit Snapdeal and order one right now Design The complete package provides exceptionally designed equipment for your daily workout. In an affordable price ; you will get black and silver coated Pure Rubber Weight (2kg X 2 ; 3kg X 2 ; 5kg X 2) ; 1 X 3 Feet Curl Rod + 2 X 35.56 cm Dumbbell Rods ; 100% Pure Leather Gym Gloves with Wrist Supporter + 1 Gym Bag ; Wrist Band + 2 Locks. Total Gym 12 Kg Home Gym ; 35.56 cms Dumbbell Rods ; 3ft Curl Rod ; Gym Bag is a good equipment to build muscles and maintain a healthy body. Safety The product is made of high-quality rubber and leather to provide high safety standards. The outer finish of the products provides good grip and better usability. Durability and convenience This highly durable fitness equipment is user-friendly too. This multipurpose fitness equipment with Dumbbell Rods ; Curl Rod and Gym Bag makes it a must in every Gym. "
SDL664013338,http://www.snapdeal.com/product/total-gym-home-gym-adjustable/685848356871,Sports & Fitness > Fitness > Fitness Equipment > Total Gym Home Gym Adjustable Dumbells - 20 Kg,http://n1.sdlcdn.com/imgs/a/y/o/Total-Gym-Home-Gym-Adjustable-SDL664013338-1-8fc08.jpg,Total Gym Home Gym Adjustable Dumbells - 20 Kg,Brand : Total Gym Product Type : Dumbbells SUPC: SDL664013338,Total 20 Kg of Pure Rubber Weight( 2kg X 4  ; 3kg X 4  ; ) + 2 X 14 Inch Dumbbell Rods ;100% Pure Leather Gym Gloves With Wrist Supporter
SDL609149422,http://www.snapdeal.com/product/total-gym-home-gym-adjustable/682686879100,Sports & Fitness > Fitness > Fitness Equipment > Total Gym Home Gym Adjustable Dumbells - 12 Kg,http://n4.sdlcdn.com/imgs/a/y/o/Total-Gym-Home-Gym-Adjustable-SDL609149422-1-7e7a5.jpg,Total Gym Home Gym Adjustable Dumbells - 12 Kg,Brand : Total Gym Product Type : Dumbbells SUPC: SDL609149422,12 Kg of Pure Rubber Weight ( 2kg X 2 = 4kg + 3kg X 2 = 6kg + 1kg X 2 = 2kg) + 2 X 14 Inch Dumbbell Rods ;100% Pure Leather Gym Gloves With Wrist Supporter
SDL103271323,http://www.snapdeal.com/product/total-home-gym-20-kg/626343240957,Sports & Fitness > Fitness > Fitness Equipment > Total Home Gym 20 Kg Gym Adjustable Dumbell,http://n4.sdlcdn.com/imgs/a/1/k/Total-Home-Gym-20-Kg-SDL103271323-1-4dabe.jpg,Total Home Gym 20 Kg Gym Adjustable Dumbell,Brand: iFit Subcategory: Dumbells & Weight Plates & Leather Gloves Size-Dumbbells Rod 14 " Material- Color- Volume- 2 dumbbell rod Disclaimer:The images represent actual product though color of the image and product may slightly differ. Warranty- SUPC: SDL103271323,Overview Attracting the attention of weightlifters ; the Total Home Gym adjustable dumbbells 20 kg are an apt choice on the strength of many inherent benefits. Coming as a complete package of 20 kg weights distributed as 4 units of 2 kg and 3 kg each ; along with 2 dumbbell rods measuring 35.56 cm in length. Materials and Finish Essentially made of superior quality rubber ; these dumbbells used for body building are recognized as durable dumbbells. Supported by adjustable rods depending on the choice of the weight lifter ; the entire package comes across as efficient dumbbells featured as part of a single home gym entity. Finer Details A pair of leather gloves which are offered as part of the Total Home Gym adjustable dumbbells 20 kg package offer the much-needed support and grip while exercising with heavy weights. These are finger cut gloves which come with a promise to deliver comfort and grip; thereby making the weightlifting regime a safe and injury-free ritual that can be enjoyed every single day. The Fitness Enthusiast's Best Friend It is now a simplified procedure to source these high-quality home gym dumbbells by accessing Snapdeal and availing the benefits of home shopping options.
SDL234293548,http://www.snapdeal.com/product/total-gym-16-kg-home/653380382472,Sports & Fitness > Fitness > Fitness Equipment > Total Gym 16 Kg Home Gym-- 3ft Curl Rod -- 5ft Rod-- 2 X 14 Inch Dumbell Rods-- Curl Rod-- Gym Bag,http://n3.sdlcdn.com/imgs/a/t/z/Total-Gym-16-Kg-Home-SDL234293548-1-6eba4.jpg,Total Gym 16 Kg Home Gym, 3ft Curl Rod , 5ft Rod, 2 X 14 Inch Dumbell Rods, Curl Rod, Gym Bag,Brand : Total Gym Product Type : Home Gym SUPC: SDL234293548,TOTAL 16 kg of pure rubber weight ( 2kg X 2  ; 3kg X 4  ; )  ;1 X 3 feet Curl Rod ;5FT ROD ; + 2 X 14 " dumbbell Rods ;100% pure leather gym gloves with Wrist Supporter + 1 Gym BaG ; WRIST BAND + 2 Locks
SDL074442578,http://www.snapdeal.com/product/total-gym-8-kg-adjustable/669888811349,Sports & Fitness > Fitness > Fitness Equipment > Total Gym 8 Kg Adjustable Dumbell,http://n2.sdlcdn.com/imgs/a/y/3/Total-Gym-8-Kg-Adjustable-SDL074442578-1-0e325.jpg,Total Gym 8 Kg Adjustable Dumbell,Brand : Total Gym Product Type : Dumbbells SUPC: SDL074442578,8 Kg Of Pure Rubber Weight ( 2kg X 4 = 8kg ) 2 X 14 " Dumbbell Rods ;100% Pure Leather Gym Gloves With Wrist Supporter
SDL120212116,http://www.snapdeal.com/product/total-gym-15-kg-home/683423751682,Sports & Fitness > Fitness > Fitness Equipment > Total Gym 15 Kg Home Gym-- 3ft Curl Rod -- 5ft Rod-- 2 X 14 Inch Dumbell Rods-- Curl Rod-- Gym Bag,http://n2.sdlcdn.com/imgs/a/t/z/Total-Gym-15-Kg-Home-SDL120212116-1-676c2.jpg,Total Gym 15 Kg Home Gym, 3ft Curl Rod , 5ft Rod, 2 X 14 Inch Dumbell Rods, Curl Rod, Gym Bag,Brand : Total Gym Product Type : Home Gym SUPC: SDL120212116,15 kg of pure rubber weight ( 2kg X 2 = 4kg + 3kg X 2 = 6kg + 2.5kg X 2 = 5kg)  ;1 X 3 feet Curl Rod ;5FT ROD ; + 2 X 14 " dumbbell Rods ;100% pure leather gym gloves with Wrist Supporter + 1 Gym BaG ; WRIST BAND + 2 Locks
SDL818735911,http://www.snapdeal.com/product/total-gym-10-kg-home/683452283405,Sports & Fitness Fitness Fitness Accessories Total Gym 10 Kg Home Gym with Dumbell Rods-- Curl Rod and Gym Bag,http://n2.sdlcdn.com/imgs/a/u/d/Total-Gym-10-Kg-Home-SDL818735911-1-a8db2.jpg,Total Gym 10 Kg Home Gym with Dumbell Rods, Curl Rod and Gym Bag,Brand : Total Gym Product Type : Weight Plates SUPC: SDL818735911,10 Kg Of Pure Rubber Weight ( 2kg X 2 = 4kg + 3kg X 2 = 6kg ) + 2 X 14 " Dumbbell Rods ;100% Pure Leather Gym Gloves With Wrist Supporter + 1 Gym Bag ; Wrist Band
SDL928273428,http://www.snapdeal.com/product/total-gym-38-kg-home/658466762671,Sports & Fitness > Fitness > Fitness Equipment > Total Gym 38 Kg Home Gym--2 Dumbbell Rods-- 2 Rods(1 Curl)-- 3 In 1 (i/d/f) Bench-- Gym Bag And Gym Belt,http://n2.sdlcdn.com/imgs/a/u/s/Total-Gym-38-Kg-Home-SDL928273428-1-58418.jpg,Total Gym 38 Kg Home Gym,2 Dumbbell Rods, 2 Rods(1 Curl), 3 In 1 (i/d/f) Bench, Gym Bag And Gym Belt,Brand : TOTAL GYM Product Type : Dumbbells SUPC: SDL928273428,Total 38 Kg Of Pure Rubber Weight(2x10kg ;4x2kg ;2x5kg)  ;3in 1 (i/d/f) Bench ;1 X 3 Feet Curl Rod ;1 X 5 Feet Plain Rod + 2 X 14 " Dumbbell Rods ;100% Pure Leather Gym Gloves With Wrist Supporter + Wrist Band +gym Bag + 4 Locks  ;gym Belt
